gamma,ref_tau_env_kpa,sw_tau_env_kpa,backbone_tau_kpa,ref_secant_g_over_gmax,sw_secant_g_over_gmax,backbone_secant_g_over_gmax,backbone_tangent_g_over_gmax
3.141016946073308e-09,0.3390881487059889,0.001600788982425682,0.0016008789805311923,211.80749860981345,0.9999143628688664,0.9999705791467886,0.6569699867275067
4.527290117812692e-09,0.3390881487059889,0.002306682167011268,0.002307389488374784,146.95125011344544,0.9996510622687839,0.9999575954195214,0.726265687552832
6.52538848491969e-09,0.3390881487059889,0.003325039965408906,0.0033256828346927745,101.95422754925994,0.9997455898631813,0.9999388824966811,0.8261415578354367
9.405338242315922e-09,0.3390881487059889,0.004792356734519816,0.004793328149693236,70.73546163875176,0.9997092710183914,0.9999119130187,0.9700906034601047
1.3556340385986824e-08,0.34070822606191214,0.006905714365596315,0.0069085726073895405,49.31047134790977,0.9994593740736606,0.9998730454771348,0.9997461375220504
1.953936795530766e-08,0.34644283557143396,0.017210212409361263,0.009957081075015585,34.78724795541546,1.7281232716569532,0.9998170338763465,0.9996341467969443
2.816297682282724e-08,0.34644283557143396,0.017210212409361263,0.01435043379413998,24.13526248412935,1.1989654605569333,0.999736322476998,0.9994727914386847
4.059257522235527e-08,0.3504733866839421,0.02423862564218435,0.020681524812661153,16.939767319669116,1.171548808347738,0.9996200323717622,0.9992403512436869
5.8507918873369846e-08,0.35810471662466486,0.5115799240865451,0.02980422358675448,12.008655613224574,17.155281239799674,0.9994525072061787,0.9989055915111791
8.433011584363843e-08,0.4962832000894839,0.5115799240865451,0.042947808093893855,11.546380804116486,11.902269942200727,0.9992112303313941,0.9984236406143537
1.2154881894864903e-07,0.4962832000894839,0.5115799240865451,0.061881102062948015,8.010835804149364,8.257750356686612,0.9988638501498798,0.9977301300710311
1.7519382298970208e-07,0.4962832000894839,0.586412296843517,0.08914739979656107,5.557887910483813,6.567245908380468,0.9983639492351069,0.9967329169539726
2.525147992323475e-07,0.5896887988756019,0.586412296843517,0.1283996660103717,4.5817885433067564,4.556330641611231,0.9976450626372507,0.9953004985970757
3.6396102752493057e-07,0.5896887988756019,0.586412296843517,0.18487667569613161,3.1788277497895723,3.1611651528372597,0.9966122946752585,0.9932460183859875
5.245935286157833e-07,0.6692252076461199,1.261302560823678,0.2660749951979967,2.5029280295586633,4.717320114619875,0.9951307210739581,0.9903056352980176
7.561204344789582e-07,0.7401269657670826,1.261302560823678,0.3826885293240775,1.9204997365514183,3.2728590469108902,0.9930096506974586,0.9861101858102859
1.0898306598352643e-06,0.8949274400533779,1.261302560823678,0.5499044965857536,1.611119679458601,2.270697362205534,0.9899818874916154,0.9801499023619286
1.5708223359092675e-06,1.429790390750382,1.261302560823678,0.7891561990144327,1.7858472343318486,1.5754013346812963,0.9856776381929129,0.9717341802494177
2.2640974436931565e-06,1.4806334427404786,1.261302560823678,1.1304263753373878,1.2830732173250488,1.0930075520521783,0.9795941145761766,0.9599530904135335
3.2633462851612884e-06,1.8806841631111642,1.61158686617526,1.6151482891225695,1.1307112319900536,0.9689236537715814,0.9710648644051247,0.9436557133614211
4.703608939862949e-06,2.5773089134381526,2.268611844191809,2.2996336210180206,1.075063873796352,0.946298142469703,0.9592381479897799,0.9214725449230379
6.7795247962982265e-06,3.3962436751007616,3.17970256102874,3.2587374002974787,0.9828756789677408,0.9202085046191114,0.9430812513180252,0.8919213916284059
9.77163642880603e-06,4.752021977674192,4.421589139870416,4.589158479745789,0.9541356878694512,0.8877896641191845,0.9214351077048795,0.8536364411269871
1.4084302567770822e-05,6.329168955880181,6.029435477045704,6.411474526225701,0.8816786867750244,0.83992460786775,0.8931441836960835,0.805728126427415
2.030034378231096e-05,8.86950181422993,7.807466282489356,8.869963528271743,0.8572250109117319,0.7545807542947098,0.8572696349315271,0.7482027989864338
2.925980578002e-05,12.127626428077136,10.91403542158597,12.12974353274214,0.8132112373001491,0.7318345681045849,0.813353198574627,0.6822728945228886
